model_id,snr_db,metric,n,mean,std,ci95_low,ci95_high,seed_2022,seed_2023,seed_2024,seed_2025,seed_2026
M3,6,gini,5,0.051305785123966954,0.038719092055617285,0.0032296824753695955,0.09938188777256432,0.11867768595041324,0.0224793388429752,0.04677685950413223,0.03057851239669422,0.03801652892561984
M3,6,hhi,5,0.09278330578512398,0.0031950251102657165,0.08881615813235003,0.09675045343789793,0.09848305785123967,0.0910611570247934,0.09167520661157026,0.09121652892561985,0.0914805785123967
M3,6,dominant_predicted_class_ratio,5,0.11336363636363637,0.022041002362051667,0.0859961172463527,0.14073115548092005,0.15181818181818182,0.09681818181818182,0.10954545454545454,0.10181818181818182,0.10681818181818181
M3,8,accuracy,5,0.918090909090909,0.007437063758996027,0.9088565747690176,0.9273252434128003,0.9159090909090909,0.9204545454545454,0.9072727272727272,0.9190909090909091,0.9277272727272727
M3,8,macro_f1,5,0.9133968670541744,0.010913240292174256,0.899846289479635,0.9269474446287139,0.9085927650645584,0.9169280067133642,0.8978493785554675,0.9164377941060798,0.9271763908314018
M3,8,balanced_accuracy,5,0.918090909090909,0.00743706375899595,0.9088565747690177,0.9273252434128002,0.9159090909090909,0.9204545454545454,0.9072727272727273,0.9190909090909091,0.9277272727272726
M3,8,prediction_concentration,5,0.13418181818181818,0.01731573592844964,0.11268149227705884,0.15568214408657752,0.14772727272727273,0.1340909090909091,0.15227272727272728,0.12818181818181817,0.10863636363636364
M3,8,normalized_prediction_entropy,5,0.9891407485231735,0.007222935385612549,0.9801722896935063,0.9981092073528406,0.9835440923793763,0.9905166895952587,0.9802754335690532,0.9933118963012997,0.9980556307708797
M3,8,gini,5,0.09193388429752067,0.029291406185664483,0.05556379978001804,0.1283039688150233,0.11181818181818182,0.09776859504132233,0.12371900826446282,0.07619834710743803,0.05016528925619836
M3,8,hhi,5,0.09531619834710744,0.0028088109969493413,0.09182859885443663,0.09880379783977826,0.0975198347107438,0.09488636363636364,0.09868181818181819,0.09374214876033057,0.091750826446281
M3,8,dominant_predicted_class_ratio,5,0.13418181818181818,0.01731573592844964,0.11268149227705884,0.15568214408657752,0.14772727272727273,0.1340909090909091,0.15227272727272728,0.12818181818181817,0.10863636363636364
M3,10,accuracy,5,0.9251818181818182,0.006942800540044551,0.9165611927045353,0.9338024436591011,0.9181818181818182,0.9295454545454546,0.9172727272727272,0.9286363636363636,0.9322727272727273
M3,10,macro_f1,5,0.9213974900097245,0.006530863749048008,0.9132883516153575,0.9295066284040915,0.9128111374161665,0.9246910985323857,0.9166665007879155,0.9238194200067994,0.9289992933053555
M3,10,balanced_accuracy,5,0.9251818181818182,0.006942800540044607,0.9165611927045352,0.9338024436591013,0.9181818181818181,0.9295454545454546,0.9172727272727272,0.9286363636363636,0.9322727272727274
M3,10,prediction_concentration,5,0.13418181818181818,0.014407728642228772,0.11629226023087352,0.15207137613276284,0.13954545454545456,0.1431818181818182,0.10909090909090909,0.14363636363636365,0.13545454545454547
M3,10,normalized_prediction_entropy,5,0.9898591056989332,0.005023284930107483,0.9836218736484992,0.9960963377493672,0.9877574225188034,0.9862961001833432,0.9983608008877299,0.9865017417742741,0.9903794631305152
M3,10,gini,5,0.09056198347107439,0.027780607889584464,0.05606780280636191,0.12505616413578685,0.10206611570247935,0.11008264462809919,0.042809917355371895,0.10768595041322317,0.09016528925619836
M3,10,hhi,5,0.09509322314049588,0.0020452709576180405,0.09255368382584983,0.09763276245514194,0.09590950413223141,0.09653181818181819,0.0916210743801653,0.09647644628099175,0.09492727272727274
M3,10,dominant_predicted_class_ratio,5,0.13418181818181818,0.014407728642228772,0.11629226023087352,0.15207137613276284,0.13954545454545456,0.1431818181818182,0.10909090909090909,0.14363636363636365,0.13545454545454547
M3,12,accuracy,5,0.9291818181818181,0.008433012657368594,0.9187108499687668,0.9396527863948694,0.9172727272727272,0.9345454545454546,0.9245454545454546,0.9309090909090909,0.9386363636363636
M3,12,macro_f1,5,0.9265214579806859,0.010433257481465539,0.91356685778196,0.9394760581794117,0.9104551361291245,0.9320241748313319,0.9240979992916987,0.9276858345238146,0.9383441451274588
M3,12,balanced_accuracy,5,0.9291818181818181,0.008433012657368576,0.9187108499687668,0.9396527863948694,0.9172727272727272,0.9345454545454545,0.9245454545454546,0.9309090909090909,0.9386363636363636
M3,12,prediction_concentration,5,0.12163636363636365,0.020255598144669713,0.09648571665804431,0.146787010614683,0.145,0.12818181818181817,0.10045454545454545,0.1340909090909091,0.10045454545454545
M3,12,normalized_prediction_entropy,5,0.9934857713361064,0.006127847672778279,0.9858770434943409,1.0010944991778719,0.9848102292830214,0.9931743753618232,0.9991178713756113,0.990833522258577,0.9994928584014988
M3,12,gini,5,0.06644628099173552,0.03642087906221518,0.021223786677249667,0.11166877530622138,0.11,0.07520661157024792,0.034628099173553716,0.08867768595041324,0.023719008264462795
M3,12,hhi,5,0.09359123966942148,0.0024720444245697995,0.09052179110547283,0.09666068823337014,0.09701818181818181,0.09378140495867768,0.09129132231404959,0.09473636363636363,0.09112892561983471
M3,12,dominant_predicted_class_ratio,5,0.12163636363636365,0.020255598144669713,0.09648571665804431,0.146787010614683,0.145,0.12818181818181817,0.10045454545454545,0.1340909090909091,0.10045454545454545
M3,14,accuracy,5,0.9176363636363636,0.004305003815473289,0.9122909953865606,0.9229817318861666,0.9118181818181819,0.9172727272727272,0.9154545454545454,0.9222727272727272,0.9213636363636364
M3,14,macro_f1,5,0.9134043756817745,0.006106024902610591,0.9058227443880672,0.9209860069754817,0.906713455379057,0.9112502352059374,0.9095877515005754,0.9181541312558005,0.9213163050675022
M3,14,balanced_accuracy,5,0.9176363636363636,0.004305003815473312,0.9122909953865606,0.9229817318861666,0.9118181818181817,0.9172727272727272,0.9154545454545455,0.9222727272727272,0.9213636363636364
M3,14,prediction_concentration,5,0.1339090909090909,0.019926517902094168,0.10916705102049777,0.15865113079768403,0.1409090909090909,0.14454545454545453,0.14636363636363636,0.1390909090909091,0.09863636363636363
M3,14,normalized_prediction_entropy,5,0.988855455218029,0.006118290149836221,0.9812585946084126,0.9964523158276454,0.9870703416618898,0.9847603620387478,0.9844610301201079,0.9886223671797616,0.9993631750896378
M3,14,gini,5,0.09542148760330578,0.03751217729111267,0.048843967566694374,0.14199900763991719,0.11247933884297522,0.1199173553719008,0.11776859504132231,0.09661157024793389,0.0303305785123967
M3,14,hhi,5,0.09547239669421488,0.0024828231955622846,0.09238956451837997,0.09855522887004979,0.09623512396694214,0.09708347107438015,0.09723140495867769,0.09562479338842976,0.09118719008264461
M3,14,dominant_predicted_class_ratio,5,0.1339090909090909,0.019926517902094168,0.10916705102049777,0.15865113079768403,0.1409090909090909,0.14454545454545453,0.14636363636363636,0.1390909090909091,0.09863636363636363
M3,16,accuracy,5,0.9274545454545453,0.005393598899705926,0.9207575078800291,0.9341515830290615,0.9240909090909091,0.9268181818181818,0.9218181818181819,0.9286363636363636,0.9359090909090909
M3,16,macro_f1,5,0.9239167024961843,0.006511502736794508,0.9158316039737012,0.9320018010186674,0.9183666497389755,0.9256807852174552,0.9168022479518148,0.925785120080435,0.9329487094922403
M3,16,balanced_accuracy,5,0.9274545454545453,0.005393598899705977,0.920757507880029,0.9341515830290616,0.924090909090909,0.9268181818181817,0.9218181818181818,0.9286363636363636,0.9359090909090909
M3,16,prediction_concentration,5,0.13336363636363635,0.010619255860997151,0.12017808867332187,0.14654918405395084,0.1409090909090909,0.11545454545454545,0.14181818181818182,0.13454545454545455,0.1340909090909091
M3,16,normalized_prediction_entropy,5,0.9905076023590214,0.003974631434009504,0.9855724456012828,0.99544275911676,0.9869914849672352,0.9967963479340424,0.987173002155587,0.9907576615829097,0.9908195151553321
M3,16,gini,5,0.08925619834710743,0.017554641148678864,0.06745923243140652,0.11105316426280835,0.10132231404958675,0.06049586776859504,0.10537190082644626,0.0894214876033058,0.0896694214876033
M3,16,hhi,5,0.09483570247933884,0.00159379438370563,0.0928567453725522,0.09681465958612548,0.09618305785123968,0.09228595041322313,0.0961892561983471,0.09477727272727272,0.09474297520661157
M3,16,dominant_predicted_class_ratio,5,0.13336363636363635,0.010619255860997151,0.12017808867332187,0.14654918405395084,0.1409090909090909,0.11545454545454545,0.14181818181818182,0.13454545454545455,0.1340909090909091
M3,18,accuracy,5,0.9187272727272727,0.005458332019010232,0.9119498583690249,0.9255046870855206,0.9231818181818182,0.9172727272727272,0.9104545454545454,0.9186363636363636,0.9240909090909091
M3,18,macro_f1,5,0.9153345604481291,0.0038536890636015997,0.9105495734775835,0.9201195474186747,0.9183120491309374,0.9163464036775664,0.9098407802502776,0.9130700720727972,0.919103497109067
M3,18,balanced_accuracy,5,0.9187272727272727,0.005458332019010141,0.911949858369025,0.9255046870855205,0.9231818181818181,0.9172727272727272,0.9104545454545455,0.9186363636363635,0.924090909090909
M3,18,prediction_concentration,5,0.12972727272727275,0.01929704726267341,0.10576682386957467,0.15368772158497082,0.14227272727272727,0.10954545454545454,0.10772727272727273,0.14545454545454545,0.14363636363636365
M3,18,normalized_prediction_entropy,5,0.9908577707066575,0.00677465245444155,0.9824459286536347,0.9992696127596803,0.9869521130982636,0.9980949310173169,0.998356653981227,0.9847107538909214,0.9861744015455584
M3,18,gini,5,0.08322314049586779,0.03447796800837423,0.04041308888864838,0.12603319210308722,0.0990909090909091,0.046859504132231396,0.04603305785123967,0.12024793388429753,0.10388429752066118
M3,18,hhi,5,0.09466099173553719,0.0027452175507593573,0.09125235393552218,0.09806962953555219,0.09625123966942149,0.09172851239669422,0.09162190082644629,0.09715371900826447,0.09654958677685951
M3,18,dominant_predicted_class_ratio,5,0.12972727272727275,0.01929704726267341,0.10576682386957467,0.15368772158497082,0.14227272727272727,0.10954545454545454,0.10772727272727273,0.14545454545454545,0.14363636363636365
M4,-20,accuracy,5,0.09963636363636363,0.0036561959185800377,0.09509659679388326,0.10417613047884401,0.10045454545454545,0.09909090909090909,0.09681818181818182,0.10545454545454545,0.09636363636363636
M4,-20,macro_f1,5,0.08246489693036116,0.006541074801745299,0.0743430798394762,0.09058671402124611,0.08433196630421275,0.079981387571944,0.07467483666842067,0.09238956337241461,0.08094673073481376
M4,-20,balanced_accuracy,5,0.09963636363636365,0.0036561959185800377,0.09509659679388327,0.10417613047884403,0.10045454545454548,0.09909090909090912,0.09681818181818183,0.10545454545454547,0.09636363636363637
M4,-20,prediction_concentration,5,0.2794545454545455,0.04618772331609307,0.22210491225395618,0.33680417865513484,0.25045454545454543,0.35409090909090907,0.2540909090909091,0.29454545454545455,0.24409090909090908
M4,-20,normalized_prediction_entropy,5,0.8601248517032942,0.015857035056451852,0.8404357421554429,0.8798139612511455,0.8601489790666166,0.8327453940022144,0.8684439587497994,0.8713386219735954,0.8679473047242454
M4,-20,gini,5,0.438396694214876,0.01816768797283405,0.41583853012840843,0.46095485830134353,0.44661157024793385,0.4661157024793388,0.432396694214876,0.4238842975206612,0.42297520661157023
M4,-20,hhi,5,0.15776826446280992,0.014615067184313397,0.13962126170871872,0.17591526721690112,0.15703677685950412,0.18235702479338842,0.15002768595041321,0.15516280991735537,0.14425702479338842
M4,-20,dominant_predicted_class_ratio,5,0.2794545454545455,0.04618772331609307,0.22210491225395618,0.33680417865513484,0.25045454545454543,0.35409090909090907,0.2540909090909091,0.29454545454545455,0.24409090909090908
M4,-18,accuracy,5,0.11327272727272727,0.00749931126314194,0.10396110246595994,0.12258435207949461,0.10954545454545454,0.10636363636363637,0.12045454545454545,0.10772727272727273,0.12227272727272727
M4,-18,macro_f1,5,0.0951877456668346,0.005628196060759619,0.08819941724335714,0.10217607409031207,0.09074278928671721,0.08919446481662029,0.09936264253369459,0.09419723008617185,0.1024416016109691
M4,-18,balanced_accuracy,5,0.11327272727272726,0.0074993112631419456,0.10396110246595991,0.12258435207949461,0.10954545454545453,0.10636363636363635,0.12045454545454545,0.10772727272727273,0.12227272727272727
M4,-18,prediction_concentration,5,0.2833636363636364,0.05204356884237705,0.21874301059401763,0.3479842621332551,0.26136363636363635,0.3690909090909091,0.23136363636363635,0.2881818181818182,0.26681818181818184
M4,-18,normalized_prediction_entropy,5,0.853779001213228,0.02374901187070987,0.8242907081804538,0.8832672942460023,0.8504383978738684,0.8194933094494202,0.8717268728451639,0.8802562371355326,0.8469801887621546
M4,-18,gini,5,0.4466446280991736,0.034159665200199384,0.40422980162939204,0.48905945456895517,0.46256198347107436,0.4831404958677686,0.42561983471074377,0.39818181818181825,0.4637190082644629
M4,-18,hhi,5,0.16111090909090908,0.01816668862109745,0.1385539858635144,0.18366783231830378,0.16144628099173555,0.19176322314049588,0.14601322314049586,0.14954297520661158,0.15678884297520662
M4,-18,dominant_predicted_class_ratio,5,0.2833636363636364,0.05204356884237705,0.21874301059401763,0.3479842621332551,0.26136363636363635,0.3690909090909091,0.23136363636363635,0.2881818181818182,0.26681818181818184
M4,-16,accuracy,5,0.14263636363636362,0.007339184993147148,0.13352356185421546,0.15174916541851177,0.1431818181818182,0.14227272727272727,0.15181818181818182,0.13136363636363638,0.14454545454545453
M4,-16,macro_f1,5,0.12273469356662652,0.003030186754592531,0.11897221976561506,0.12649716736763797,0.12151676553361747,0.1255930649873556,0.1263039510044887,0.11951161941010208,0.12074806689756871
M4,-16,balanced_accuracy,5,0.14263636363636362,0.007339184993147148,0.13352356185421546,0.15174916541851177,0.1431818181818182,0.14227272727272727,0.15181818181818182,0.13136363636363638,0.14454545454545453
M4,-16,prediction_concentration,5,0.2788181818181818,0.06355563060672266,0.199903443410677,0.3577329202256866,0.24454545454545454,0.37227272727272726,0.2009090909090909,0.2868181818181818,0.28954545454545455
M4,-16,normalized_prediction_entropy,5,0.8647298398464711,0.029265316178232713,0.8283921503519094,0.9010675293410328,0.8586395682158339,0.8259785789782917,0.9015969474428305,0.8844667181331244,0.8529673864622753
M4,-16,gini,5,0.4283305785123967,0.040585345572686934,0.3779372160601328,0.4787239409646606,0.4421487603305785,0.47181818181818175,0.37595041322314054,0.3962809917355372,0.45545454545454545
M4,-16,hhi,5,0.1576279338842975,0.021536941171347888,0.13088628940040242,0.18436957836819257,0.15533429752066116,0.1915987603305785,0.13290371900826445,0.14864586776859504,0.15965702479338845
M4,-16,dominant_predicted_class_ratio,5,0.2788181818181818,0.06355563060672266,0.199903443410677,0.3577329202256866,0.24454545454545454,0.37227272727272726,0.2009090909090909,0.2868181818181818,0.28954545454545455
M4,-14,accuracy,5,0.1982727272727273,0.006260528322436783,0.19049925464502254,0.20604619990043205,0.19545454545454546,0.19954545454545455,0.20863636363636365,0.19318181818181818,0.19454545454545455
M4,-14,macro_f1,5,0.17860672179930379,0.007400611726683112,0.16941764865359676,0.1877957949450108,0.17401888439101354,0.18367248630947755,0.1853248037609932,0.1821270771591478,0.16789035737588687
M4,-14,balanced_accuracy,5,0.19827272727272727,0.006260528322436762,0.19049925464502254,0.206046199900432,0.19545454545454544,0.19954545454545453,0.20863636363636362,0.19318181818181823,0.19454545454545455
M4,-14,prediction_concentration,5,0.266,0.05064093336651099,0.20312097620336755,0.3288790237966325,0.22772727272727272,0.3431818181818182,0.21363636363636362,0.2740909090909091,0.27136363636363636
M4,-14,normalized_prediction_entropy,5,0.880163909220024,0.030458485542363054,0.8423447042822619,0.917983114157786,0.86972222197207,0.8497267638733843,0.9267200102476825,0.8930071512524088,0.861643398754574
M4,-14,gini,5,0.4060826446280991,0.05102663659538566,0.3427247070181821,0.46944058223801616,0.4315702479338844,0.44272727272727275,0.32776859504132233,0.38132231404958683,0.4470247933884297
M4,-14,hhi,5,0.14881479338842976,0.018546563229684242,0.1257861935357211,0.17184339324113843,0.14936487603305784,0.1744314049586777,0.12321280991735536,0.14288595041322316,0.1541789256198347
M4,-14,dominant_predicted_class_ratio,5,0.266,0.05064093336651099,0.20312097620336755,0.3288790237966325,0.22772727272727272,0.3431818181818182,0.21363636363636362,0.2740909090909091,0.27136363636363636
M4,-12,accuracy,5,0.2762727272727273,0.008560673102445975,0.2656432476810288,0.28690220686442575,0.2731818181818182,0.28863636363636364,0.2718181818181818,0.26681818181818184,0.2809090909090909
M4,-12,macro_f1,5,0.2583427873459401,0.008776102216743051,0.24744581717885397,0.26923975751302615,0.2502373386810478,0.27326360352433493,0.2547212333125843,0.2576219374238688,0.2558698237878645
M4,-12,balanced_accuracy,5,0.27627272727272734,0.008560673102445977,0.26564324768102887,0.2869022068644258,0.2731818181818182,0.28863636363636364,0.27181818181818185,0.26681818181818184,0.28090909090909094
M4,-12,prediction_concentration,5,0.26845454545454545,0.0498619996416556,0.2065426956210527,0.3303663952880382,0.21363636363636362,0.33954545454545454,0.22863636363636364,0.28363636363636363,0.2768181818181818
M4,-12,normalized_prediction_entropy,5,0.8943177284680953,0.026104853458159823,0.8619042717507133,0.9267311851854774,0.8908315509410185,0.8635399823981104,0.9328825833472472,0.9037847791836678,0.8805497464704327
M4,-12,gini,5,0.3754710743801653,0.050288879304834624,0.3130291834373378,0.4379129653229928,0.39578512396694215,0.41991735537190084,0.296198347107438,0.35685950413223133,0.4085950413223141
M4,-12,hhi,5,0.14382628099173553,0.017549756921903366,0.1220353796445808,0.16561718233889025,0.1377590909090909,0.16999380165289257,0.12166859504132232,0.1419099173553719,0.1478
M4,-12,dominant_predicted_class_ratio,5,0.26845454545454545,0.0498619996416556,0.2065426956210527,0.3303663952880382,0.21363636363636362,0.33954545454545454,0.22863636363636364,0.28363636363636363,0.2768181818181818
M4,-10,accuracy,5,0.3867272727272727,0.008810446466675144,0.3757876585415006,0.3976668869130448,0.37454545454545457,0.3936363636363636,0.39045454545454544,0.38045454545454543,0.39454545454545453
M4,-10,macro_f1,5,0.3682327645642124,0.011012243010451872,0.35455925887866324,0.38190627024976154,0.34970181334527795,0.37369780032024613,0.37699056473995446,0.36679264476296647,0.37398099965261655
M4,-10,balanced_accuracy,5,0.3867272727272727,0.008810446466675146,0.3757876585415006,0.3976668869130448,0.37454545454545457,0.3936363636363636,0.39045454545454544,0.3804545454545455,0.3945454545454546
M4,-10,prediction_concentration,5,0.2730909090909091,0.04016289147010795,0.22322209268871102,0.3229597254931072,0.22045454545454546,0.3259090909090909,0.24954545454545454,0.29045454545454547,0.2790909090909091
M4,-10,normalized_prediction_entropy,5,0.9127050303652761,0.020022048551503045,0.8878443735085869,0.9375656872219652,0.9197762903541983,0.8816765278169563,0.9364014147012254,0.9166568708961988,0.9090140480578014
M4,-10,gini,5,0.3299173553719008,0.04204195672497494,0.2777153712924588,0.3821193394513428,0.3409917355371901,0.38305785123966934,0.2709917355371901,0.3094214876033058,0.34512396694214875
M4,-10,hhi,5,0.1380300826446281,0.014109081028716896,0.1205113446835306,0.15554882060572559,0.12727892561983473,0.1599888429752066,0.12407892561983472,0.13961611570247934,0.13918760330578514
M4,-10,dominant_predicted_class_ratio,5,0.2730909090909091,0.04016289147010795,0.22322209268871102,0.3229597254931072,0.22045454545454546,0.3259090909090909,0.24954545454545454,0.29045454545454547,0.2790909090909091
M4,-8,accuracy,5,0.4917272727272727,0.011306218577066167,0.477688748164307,0.5057657972902383,0.5027272727272727,0.48045454545454547,0.4822727272727273,0.48863636363636365,0.5045454545454545
M4,-8,macro_f1,5,0.47082973036267906,0.008289234200779552,0.46053728668289173,0.4811221740424664,0.4745268177466979,0.4600900645318095,0.4672457156072985,0.46995718288444566,0.48232887104314376
M4,-8,balanced_accuracy,5,0.4917272727272727,0.011306218577066205,0.47768874816430695,0.5057657972902384,0.5027272727272728,0.48045454545454547,0.48227272727272724,0.48863636363636365,0.5045454545454545
M4,-8,prediction_concentration,5,0.22981818181818178,0.020917982299234174,0.20384507628215912,0.2557912873542045,0.21863636363636363,0.25045454545454543,0.20136363636363636,0.24954545454545454,0.2290909090909091
M4,-8,normalized_prediction_entropy,5,0.9420989293601375,0.0095414733762637,0.9302516253790112,0.9539462333412638,0.9344931537560419,0.9317123555107706,0.9550239152391677,0.9415882909341765,0.9476769313605306
M4,-8,gini,5,0.2742314049586777,0.024698191897656284,0.24356454925863,0.30489826065872544,0.3046280991735537,0.29537190082644627,0.2466115702479339,0.25909090909090915,0.26545454545454544
M4,-8,hhi,5,0.1199014876033058,0.005498355038981229,0.11307437810206054,0.12672859710455103,0.12097933884297521,0.12610702479338842,0.11160041322314049,0.12284256198347107,0.11797809917355372
M4,-8,dominant_predicted_class_ratio,5,0.22981818181818178,0.020917982299234174,0.20384507628215912,0.2557912873542045,0.21863636363636363,0.25045454545454543,0.20136363636363636,0.24954545454545454,0.2290909090909091
M4,-6,accuracy,5,0.6276363636363635,0.007656089241860947,0.6181300732577096,0.6371426540150175,0.64,0.6295454545454545,0.6218181818181818,0.6254545454545455,0.6213636363636363
M4,-6,macro_f1,5,0.6103562415341418,0.00587389004253778,0.603062843738915,0.6176496393293686,0.6164719274815644,0.612535719096821,0.6131502464040454,0.6084563321568262,0.601166982531452
M4,-6,balanced_accuracy,5,0.6276363636363638,0.00765608924186096,0.6181300732577099,0.6371426540150177,0.64,0.6295454545454547,0.6218181818181818,0.6254545454545455,0.6213636363636363
M4,-6,prediction_concentration,5,0.14554545454545456,0.006202505492151158,0.13784402677718935,0.15324688231371977,0.14954545454545454,0.1481818181818182,0.13454545454545455,0.14727272727272728,0.1481818181818182
M4,-6,normalized_prediction_entropy,5,0.9763336746834017,0.004885896898862823,0.9702670324051483,0.9824003169616551,0.969918083142515,0.9726584558379479,0.9818388234741876,0.9786334445239625,0.9786195664383956
M4,-6,gini,5,0.1787107438016529,0.02162405814637593,0.15186092930623307,0.2055605582970727,0.20942148760330578,0.1909090909090909,0.15876033057851238,0.15958677685950412,0.17487603305785127
M4,-6,hhi,5,0.10071454545454546,0.002079680725812696,0.09813228076954555,0.10329681013954536,0.10345661157024791,0.10218471074380166,0.09833429752066115,0.09942685950413223,0.10017024793388431
M4,-6,dominant_predicted_class_ratio,5,0.14554545454545456,0.006202505492151158,0.13784402677718935,0.15324688231371977,0.14954545454545454,0.1481818181818182,0.13454545454545455,0.14727272727272728,0.1481818181818182
M4,-4,accuracy,5,0.7552727272727272,0.006638542606166228,0.7470298879181088,0.7635155666273457,0.7645454545454545,0.7531818181818182,0.7463636363636363,0.7577272727272727,0.7545454545454545
M4,-4,macro_f1,5,0.7449931920172425,0.0020740302578340273,0.7424179433149046,0.7475684407195803,0.7469645846329044,0.7458228939235654,0.7454135946679379,0.741476419882032,0.7452884669797727
M4,-4,balanced_accuracy,5,0.7552727272727273,0.006638542606166204,0.747029887918109,0.7635155666273457,0.7645454545454545,0.7531818181818182,0.7463636363636365,0.7577272727272728,0.7545454545454544
M4,-4,prediction_concentration,5,0.13645454545454544,0.012866125682684922,0.12047914039799075,0.15242995051110014,0.145,0.1409090909090909,0.11363636363636363,0.1409090909090909,0.14181818181818182
M4,-4,normalized_prediction_entropy,5,0.9843520147226668,0.006820284414637674,0.9758835131075009,0.9928205163378326,0.9795970170607099,0.9861156105195048,0.9949164541787793,0.9773983193543223,0.9837326725000174
M4,-4,gini,5,0.13776859504132233,0.030093711069582054,0.1004023174338762,0.17513487264876845,0.1524793388429752,0.13611570247933882,0.08760330578512396,0.1662809917355372,0.14636363636363636
M4,-4,hhi,5,0.09729024793388429,0.0026311952824079232,0.09402318747947479,0.10055730838829378,0.09891694214876032,0.09678884297520661,0.09309793388429752,0.09994545454545456,0.09770206611570247
M4,-4,dominant_predicted_class_ratio,5,0.13645454545454544,0.012866125682684922,0.12047914039799075,0.15242995051110014,0.145,0.1409090909090909,0.11363636363636363,0.1409090909090909,0.14181818181818182
M4,-2,accuracy,5,0.8263636363636364,0.005529784118452945,0.8194975025059145,0.8332297702213584,0.8304545454545454,0.8259090909090909,0.8327272727272728,0.8186363636363636,0.8240909090909091
M4,-2,macro_f1,5,0.8194439557790428,0.008882577859815109,0.8084147786392686,0.8304731329188171,0.8200632954977117,0.8218751758237359,0.8313527032758632,0.8066918434552028,0.8172367608427006
M4,-2,balanced_accuracy,5,0.8263636363636364,0.005529784118452903,0.8194975025059145,0.8332297702213584,0.8304545454545454,0.825909090909091,0.8327272727272728,0.8186363636363637,0.8240909090909091
M4,-2,prediction_concentration,5,0.12254545454545455,0.01430049412542815,0.104789045833386,0.1403018632575231,0.1340909090909091,0.11409090909090909,0.10136363636363636,0.13090909090909092,0.13227272727272726
M4,-2,normalized_prediction_entropy,5,0.9905589763221423,0.005634727471140066,0.9835625380815379,0.9975554145627467,0.9875339829505209,0.9938442907488866,0.9980375496890788,0.9834351139660664,0.9899439442561587
M4,-2,gini,5,0.10153719008264461,0.031931193528305,0.061889376658871266,0.14118500350641797,0.11520661157024792,0.09669421487603304,0.05280991735537189,0.14016528925619837,0.1028099173553719
M4,-2,hhi,5,0.09474909090909091,0.002217060786455359,0.09199624634871996,0.09750193546946186,0.09586818181818181,0.09354793388429752,0.09174173553719008,0.09754876033057851,0.09503884297520661
M4,-2,dominant_predicted_class_ratio,5,0.12254545454545455,0.01430049412542815,0.104789045833386,0.1403018632575231,0.1340909090909091,0.11409090909090909,0.10136363636363636,0.13090909090909092,0.13227272727272726
M4,0,accuracy,5,0.8817272727272727,0.0042079224767393175,0.876502446880673,0.8869520985738724,0.8863636363636364,0.875,0.8822727272727273,0.8813636363636363,0.8836363636363637
M4,0,macro_f1,5,0.8762276107756517,0.006433388872720789,0.8682395034259496,0.8842157181253538,0.8798136416707664,0.8650354677871362,0.8770512934399154,0.8782493073847408,0.8809883435957002
M4,0,balanced_accuracy,5,0.8817272727272727,0.0042079224767393175,0.876502446880673,0.8869520985738724,0.8863636363636364,0.875,0.8822727272727273,0.8813636363636363,0.8836363636363637
M4,0,prediction_concentration,5,0.13427272727272727,0.010501869176406033,0.12123293440253807,0.14731252014291646,0.1390909090909091,0.14909090909090908,0.13363636363636364,0.12181818181818181,0.12772727272727272
M4,0,normalized_prediction_entropy,5,0.9900198452468196,0.004730925830663855,0.984145624964712,0.9958940655289272,0.9875099668563663,0.9832881365633385,0.9906734276173248,0.9948648300024066,0.9937628651946618
M4,0,gini,5,0.09905785123966941,0.019332979262196424,0.07505278691178013,0.12306291556755869,0.11421487603305785,0.12330578512396694,0.09537190082644628,0.07760330578512396,0.08479338842975205
M4,0,hhi,5,0.09505743801652893,0.0018775142739947542,0.09272619613639596,0.09738867989666189,0.0960495867768595,0.09772685950413224,0.09479917355371902,0.0930987603305785,0.09361280991735536
M4,0,dominant_predicted_class_ratio,5,0.13427272727272727,0.010501869176406033,0.12123293440253807,0.14731252014291646,0.1390909090909091,0.14909090909090908,0.13363636363636364,0.12181818181818181,0.12772727272727272
M4,2,accuracy,5,0.9006363636363636,0.004034971094758558,0.8956262852942091,0.9056464419785181,0.8936363636363637,0.9027272727272727,0.9009090909090909,0.9022727272727272,0.9036363636363637
M4,2,macro_f1,5,0.8947066313625763,0.005700858745774303,0.8876280802991033,0.9017851824260493,0.8852137640515029,0.8938783269103119,0.8971532889279825,0.8975930736499009,0.8996947032731829
M4,2,balanced_accuracy,5,0.9006363636363636,0.004034971094758537,0.8956262852942091,0.9056464419785181,0.8936363636363637,0.9027272727272727,0.9009090909090909,0.9022727272727272,0.9036363636363636
M4,2,prediction_concentration,5,0.13236363636363638,0.008863053593895527,0.12135870180194581,0.14336857092532693,0.13818181818181818,0.145,0.12681818181818183,0.12409090909090909,0.12772727272727272
M4,2,normalized_prediction_entropy,5,0.9900185489650084,0.004271801626141489,0.9847144066783602,0.9953226912516566,0.986878283236958,0.9840769659924695,0.9931243418040744,0.9934108716402769,0.9926022821512632
M4,2,gini,5,0.09557024793388429,0.017796883113687545,0.07347249889137795,0.11766799697639062,0.11140495867768596,0.11735537190082646,0.08305785123966943,0.07710743801652892,0.08892561983471073
M4,2,hhi,5,0.09496239669421488,0.0016416363627210367,0.09292403592448199,0.09700075746394778,0.09615537190082646,0.09725123966942148,0.09378760330578513,0.09361322314049587,0.09400454545454545
